subset,site_id,layer,segment,events,points,ccc,rmse_mm,mae_mm,bias_mm
clean_stageII_48h_no405,490,moisture_8in,post3_mid_storage,10,168,0.9412022337533903,0.6909885964584327,0.40294563588243326,0.037442500640306436
clean_stageII_48h_site_balanced,110,moisture_4in,early_0_3h,30,357,0.9849978756604159,0.5826298310562824,0.311388533312918,0.021889604256729586
clean_stageII_48h_site_balanced,110,moisture_4in,post3_late_storage,30,345,0.9852905762097877,0.5755578743211279,0.25755980013564844,-0.06582388153539188
clean_stageII_48h_site_balanced,110,moisture_4in,post3_mid_storage,23,262,0.9904677414006903,0.478299803584,0.2856694640940994,-0.02044452523751257
clean_stageII_48h_site_balanced,121,moisture_4in,early_0_3h,13,156,0.9736979828522312,0.4618157833149486,0.2880898164532722,0.048512501904000846
clean_stageII_48h_site_balanced,121,moisture_4in,post3_late_storage,13,279,0.9911721457276086,0.20821900393371362,0.12638573240783976,-0.061204085446178884
clean_stageII_48h_site_balanced,121,moisture_4in,post3_mid_storage,12,219,0.9942609952354462,0.19584807843719643,0.13997949128221623,0.012754443475751071
clean_stageII_48h_site_balanced,125,moisture_12in,early_0_3h,22,264,0.971454857037618,0.8021910298244451,0.5320113030783161,0.15891819175222707
clean_stageII_48h_site_balanced,125,moisture_12in,post3_late_storage,22,472,0.9936543016897057,0.3605681227979896,0.2575458181643884,0.010673528301892655
clean_stageII_48h_site_balanced,125,moisture_12in,post3_mid_storage,16,184,0.9839810764804412,0.5424588591674716,0.26410409213521246,0.05531916741477349
clean_stageII_48h_site_balanced,125,moisture_16in,early_0_3h,24,288,0.9091509641303979,0.7071394513277185,0.5129376587395541,0.01067529504178524
clean_stageII_48h_site_balanced,125,moisture_16in,post3_late_storage,24,397,0.9803540508393715,0.2640079031283793,0.18129096751305196,-0.042237792709508816
clean_stageII_48h_site_balanced,125,moisture_16in,post3_mid_storage,10,91,0.8487230781722513,0.5681853135989368,0.353152173143535,-0.005719689339650485
clean_stageII_48h_site_balanced,125,moisture_20in,early_0_3h,30,360,0.7771529275476189,0.8446662542454313,0.6239773793628138,-0.12090584392416291
clean_stageII_48h_site_balanced,125,moisture_20in,post3_late_storage,30,325,0.9936493917038227,0.1338813068581768,0.11308607038023646,-0.006060868633637284
clean_stageII_48h_site_balanced,125,moisture_4in,early_0_3h,30,360,0.8133171187324538,1.8803679299531904,1.0015642423819315,0.45301441379658375
clean_stageII_48h_site_balanced,125,moisture_4in,post3_late_storage,30,627,0.6913548141286189,2.024333702589293,1.1388940133450034,-0.535432963754018
clean_stageII_48h_site_balanced,125,moisture_4in,post3_mid_storage,26,495,0.8240626143583273,1.4976257475560382,0.5953727591955954,0.12050603462239648
clean_stageII_48h_site_balanced,125,moisture_8in,early_0_3h,22,264,0.9605582275918951,0.6475458219609497,0.4385878402870435,0.058380463211660176
clean_stageII_48h_site_balanced,125,moisture_8in,post3_late_storage,22,573,0.990381669204926,0.35737065378408184,0.2712753334367239,-0.010804601488692726
clean_stageII_48h_site_balanced,125,moisture_8in,post3_mid_storage,18,500,0.9580912671642899,0.6985504849459974,0.49506772519450815,-0.11273319236974348
clean_stageII_48h_site_balanced,130,moisture_4in,early_0_3h,30,360,0.9953576859387745,0.27407642424601997,0.19249444915480932,-0.0011444711336170076
clean_stageII_48h_site_balanced,130,moisture_4in,post3_late_storage,30,329,0.9973067140297565,0.22169314364595097,0.13645867584452856,-0.016936693341504272
clean_stageII_48h_site_balanced,130,moisture_4in,post3_mid_storage,28,304,0.9963719501368875,0.26151765811321975,0.1790186927177832,-0.026193401066994425
clean_stageII_48h_site_balanced,140,moisture_4in,early_0_3h,30,360,0.9976157448789408,0.32921379064097217,0.2446549370728917,0.008057365986450465
clean_stageII_48h_site_balanced,140,moisture_4in,post3_late_storage,30,389,0.9976837375811473,0.3263710599432414,0.2570211884549641,0.01947651032167763
clean_stageII_48h_site_balanced,140,moisture_4in,post3_mid_storage,25,300,0.998298983810065,0.2760563717525646,0.21728024963769926,-0.00042908297676465425
clean_stageII_48h_site_balanced,140,moisture_8in,early_0_3h,9,108,0.9603187697245805,0.46495646020466624,0.28830284905271963,0.05956973185434232
clean_stageII_48h_site_balanced,140,moisture_8in,post3_late_storage,9,120,0.9900331027714216,0.23413625639074725,0.1775868210548171,0.013314268599397484
clean_stageII_48h_site_balanced,150,moisture_4in,early_0_3h,17,204,0.9704744368302864,0.6305017015775699,0.43994183973941225,-0.027056278923405674
clean_stageII_48h_site_balanced,150,moisture_4in,post3_late_storage,19,340,0.9935733001697201,0.33412532058245586,0.25090524035267997,-0.03465319573235133
clean_stageII_48h_site_balanced,150,moisture_4in,post3_mid_storage,14,218,0.6866637469048618,1.7275345793965053,1.3121727498496516,-0.6136332099627112
clean_stageII_48h_site_balanced,160,moisture_4in,early_0_3h,30,360,0.9962149214953425,0.3301997954524543,0.2377252640733557,0.0014576836925616682
clean_stageII_48h_site_balanced,160,moisture_4in,post3_late_storage,30,329,0.9974533850857517,0.26649769469283,0.17724238114374874,-0.02987285497009909
clean_stageII_48h_site_balanced,160,moisture_4in,post3_mid_storage,26,253,0.9973142899527321,0.269506635556379,0.2050837793005336,-0.0036185504197968127
clean_stageII_48h_site_balanced,170,moisture_4in,early_0_3h,30,360,0.8744927130228293,0.651699785411398,0.2884081764316649,0.14621249071573475
clean_stageII_48h_site_balanced,170,moisture_4in,post3_late_storage,30,420,0.9675035982040812,0.24326042032510053,0.15877291353906095,-0.03195399673856004
clean_stageII_48h_site_balanced,170,moisture_4in,post3_mid_storage,26,288,0.9237813827452881,0.38866994125727705,0.2642866933907971,0.026807505754994028
clean_stageII_48h_site_balanced,230,moisture_4in,early_0_3h,19,228,0.9801005603308162,0.3252345828671151,0.19772630738276356,0.06708922040314415
clean_stageII_48h_site_balanced,230,moisture_4in,post3_late_storage,19,384,0.9864966723864522,0.24246182383332504,0.18178251664187908,-0.04922372420258372
clean_stageII_48h_site_balanced,230,moisture_4in,post3_mid_storage,17,260,0.9968781089095177,0.10796834796812038,0.07025337082709691,0.0036989073212122816
clean_stageII_48h_site_balanced,260,moisture_4in,early_0_3h,30,360,0.9951476018192522,0.6828044732169899,0.4035778910933923,-0.013983265167724858
clean_stageII_48h_site_balanced,260,moisture_4in,post3_late_storage,30,438,0.9958424404322845,0.6270400237522005,0.3278990186935155,-0.033601581300054605
clean_stageII_48h_site_balanced,260,moisture_4in,post3_mid_storage,28,370,0.9932749543756305,0.7447599131663989,0.46472773559602026,0.020501719618736352
clean_stageII_48h_site_balanced,260,moisture_8in,early_0_3h,20,240,0.9965308618061268,0.4064198838455964,0.27791538292163603,-0.029656997571408404
clean_stageII_48h_site_balanced,260,moisture_8in,post3_late_storage,20,413,0.997135774229244,0.3568243524466643,0.26646049981773823,-0.01353421534272012
clean_stageII_48h_site_balanced,260,moisture_8in,post3_mid_storage,20,373,0.9948432645739529,0.44168537635958793,0.3541917174607746,-0.0016182365906994526
clean_stageII_48h_site_balanced,270,moisture_4in,early_0_3h,30,359,0.9935803160678156,0.579200477175876,0.3654800689190186,0.053498068255430124
clean_stageII_48h_site_balanced,270,moisture_4in,post3_late_storage,29,358,0.9966064874382957,0.44057968879454285,0.3097972341174187,0.012757166572057548
clean_stageII_48h_site_balanced,270,moisture_4in,post3_mid_storage,26,347,0.9966555527870538,0.4370890351737009,0.31750156027947957,-0.018389142706384462
clean_stageII_48h_site_balanced,270,moisture_8in,early_0_3h,10,120,0.9889265216406979,0.4672901935954735,0.291211488721203,0.07484613762134665
clean_stageII_48h_site_balanced,270,moisture_8in,post3_late_storage,10,204,0.9976067692256867,0.19343136736536512,0.11204657899970538,-0.0005267349012444303
clean_stageII_48h_site_balanced,270,moisture_8in,post3_mid_storage,10,293,0.9322940847173256,0.9796778085162139,0.6206947346240416,-0.40064589980738
clean_stageII_48h_site_balanced,275,moisture_4in,early_0_3h,30,360,0.9934756745667933,0.31536667633354293,0.1994057207772623,0.047625869947671026
clean_stageII_48h_site_balanced,275,moisture_4in,post3_late_storage,30,485,0.8185908622881843,1.2897713231800736,0.39452645152882704,0.23982393185071016
clean_stageII_48h_site_balanced,275,moisture_4in,post3_mid_storage,27,555,0.9720607088868745,0.5688239595476858,0.33510677287887314,0.09314541845998699
clean_stageII_48h_site_balanced,280,moisture_4in,early_0_3h,19,228,0.9719091209077981,0.38395402015116686,0.24315443041777335,0.03983584715516861
clean_stageII_48h_site_balanced,280,moisture_4in,post3_late_storage,19,286,0.9927201530821674,0.1965533383770018,0.11151128038042575,-0.04395338373058333
clean_stageII_48h_site_balanced,280,moisture_4in,post3_mid_storage,18,241,0.9838090719966546,0.20825359329231452,0.16070711175857094,0.004226432608965732
clean_stageII_48h_site_balanced,290,moisture_4in,early_0_3h,10,120,0.9173868082420567,0.413087095334809,0.27642732228290623,0.028107557091285963
clean_stageII_48h_site_balanced,290,moisture_4in,post3_late_storage,10,269,0.9447871732569277,0.3319001333193053,0.20320549698545745,-0.11894726925450957
clean_stageII_48h_site_balanced,303,moisture_4in,early_0_3h,30,360,0.9740353207964838,0.8434043015637348,0.6101855615779848,-0.06262718583083414
clean_stageII_48h_site_balanced,303,moisture_4in,post3_late_storage,30,850,0.9661428222514215,0.6278712050172712,0.5131495597024589,-0.03257516497323412
clean_stageII_48h_site_balanced,303,moisture_4in,post3_mid_storage,24,504,0.9677117813229302,0.683297345112804,0.4892686098338395,0.04278010708101631
clean_stageII_48h_site_balanced,303,moisture_8in,early_0_3h,18,216,0.9775797839017393,0.989638806309535,0.6403495081497155,0.1174209093571215
clean_stageII_48h_site_balanced,303,moisture_8in,post3_late_storage,18,672,0.9718356104116344,0.8814098506354227,0.5182328235482574,-0.12080983105577794
clean_stageII_48h_site_balanced,303,moisture_8in,post3_mid_storage,16,463,0.9540208077891423,0.9472133287554111,0.6392922322638707,-0.17178160957346486
clean_stageII_48h_site_balanced,311,moisture_4in,early_0_3h,30,360,0.9954076522082144,0.18563341154374466,0.12499238213624378,0.01852993630158415
clean_stageII_48h_site_balanced,311,moisture_4in,post3_late_storage,30,447,0.9981634155742577,0.13697270908211645,0.1034297961061614,-0.00571682394460803
clean_stageII_48h_site_balanced,311,moisture_4in,post3_mid_storage,28,469,0.9683517133944854,0.5054231020368102,0.40355509126948563,-0.003796604030975795
clean_stageII_48h_site_balanced,315,moisture_4in,early_0_3h,28,336,0.9930127211560311,0.3889217284151022,0.2259756310497044,0.030176095971837378
clean_stageII_48h_site_balanced,315,moisture_4in,post3_late_storage,28,521,0.9926455334594523,0.38751216230095925,0.24026893338193897,-0.006408071394987121
clean_stageII_48h_site_balanced,315,moisture_4in,post3_mid_storage,26,389,0.9837704188133509,0.6217010295657766,0.44700473082018893,0.014407303021930247
clean_stageII_48h_site_balanced,335,moisture_4in,early_0_3h,29,348,0.9873561747440499,0.7511214707825514,0.49436646798488154,0.07290364420626722
clean_stageII_48h_site_balanced,335,moisture_4in,post3_late_storage,30,559,0.9977468112148469,0.3294181581017736,0.24800046544768273,0.026314936347878445
clean_stageII_48h_site_balanced,335,moisture_4in,post3_mid_storage,27,487,0.9973980078318062,0.3525795238608731,0.2815161143147108,0.03262483419449041
clean_stageII_48h_site_balanced,335,moisture_8in,early_0_3h,12,144,0.9927355064075151,0.790098743728856,0.5729722247146252,0.007328135832782763
clean_stageII_48h_site_balanced,335,moisture_8in,post3_late_storage,12,226,0.9967467586411488,0.5775900952737582,0.40366159545379565,-0.0770303799511511
clean_stageII_48h_site_balanced,335,moisture_8in,post3_mid_storage,11,184,0.9966590211882422,0.5676482615926023,0.3519415933061779,-0.012496774196138854
clean_stageII_48h_site_balanced,340,moisture_4in,early_0_3h,24,288,0.9741467624852527,0.5973925876150104,0.34851614479860477,0.08707482610079803
clean_stageII_48h_site_balanced,340,moisture_4in,post3_late_storage,24,512,0.9876648778561539,0.2778794653583331,0.2087817308666293,0.018851977882653824
clean_stageII_48h_site_balanced,340,moisture_4in,post3_mid_storage,23,544,0.9929305788167331,0.23650398132095676,0.17548579305108855,0.007400059088777666
clean_stageII_48h_site_balanced,400,moisture_4in,early_0_3h,10,120,0.9928947120846047,0.13238543515249782,0.09414529151878051,0.00729627434835088
clean_stageII_48h_site_balanced,400,moisture_4in,post3_late_storage,10,161,0.975095701487689,0.22650777283677606,0.13578088663216628,-0.04637431526960471
clean_stageII_48h_site_balanced,405,moisture_12in,early_0_3h,26,312,0.9944913858688216,0.5250019014036612,0.3739180481306505,0.055618612376968336
clean_stageII_48h_site_balanced,405,moisture_12in,post3_late_storage,25,385,0.9791516100214053,0.8002403487824965,0.4774186894489078,-0.09926026558093301
clean_stageII_48h_site_balanced,405,moisture_12in,post3_mid_storage,21,362,0.982833706053901,0.6221681285397745,0.46029738380557533,-0.004399214399410637
clean_stageII_48h_site_balanced,405,moisture_16in,early_0_3h,13,156,0.9884130375257992,1.0943856581937397,0.8909879219645208,-0.026684260193416104
clean_stageII_48h_site_balanced,405,moisture_16in,post3_late_storage,13,167,0.9815002345837274,1.1019834063916412,0.6791052190056327,0.20490303195924642
clean_stageII_48h_site_balanced,405,moisture_16in,post3_mid_storage,9,84,0.9786977049553972,1.4000502082867232,1.1812992046873196,0.1542421462479349
clean_stageII_48h_site_balanced,405,moisture_4in,early_0_3h,30,353,0.9584749551272258,0.6619181611704159,0.44636964418608804,0.055362307645794806
clean_stageII_48h_site_balanced,405,moisture_4in,post3_late_storage,30,402,0.9893746177157505,0.29560498348172687,0.1840481466661452,-0.02225141100952058
clean_stageII_48h_site_balanced,405,moisture_4in,post3_mid_storage,20,211,0.9914173879901845,0.28133089481491963,0.21584160266920768,-0.011027114285766262
clean_stageII_48h_site_balanced,405,moisture_8in,early_0_3h,21,252,0.9949537228590909,0.46921827946963574,0.3679910666050944,0.0008989830905776975
clean_stageII_48h_site_balanced,405,moisture_8in,post3_late_storage,21,317,0.9959851823002078,0.36174748115705224,0.2927026021339875,-0.022195626709146876
clean_stageII_48h_site_balanced,405,moisture_8in,post3_mid_storage,18,261,0.9910512860758789,0.5281023425434387,0.3634270959827084,-0.04070127664395273
clean_stageII_48h_site_balanced,420,moisture_4in,early_0_3h,30,360,0.9901034186974755,0.4656240393367937,0.2672718128407975,0.08560421113355086
clean_stageII_48h_site_balanced,420,moisture_4in,post3_late_storage,30,495,0.9981798450715034,0.19096039892638655,0.15108669776915853,-0.00398632391092445
clean_stageII_48h_site_balanced,420,moisture_4in,post3_mid_storage,26,384,0.9925644779439234,0.41224395685554344,0.2793599799220741,0.03871196044669783
clean_stageII_48h_site_balanced,425,moisture_4in,early_0_3h,9,108,0.9886555754267518,0.34421639021114475,0.2465621218459606,-0.051363646201650764
clean_stageII_48h_site_balanced,425,moisture_4in,post3_late_storage,9,139,0.9934431989276177,0.2811765776516577,0.17329176459290138,-0.004474788916233865
clean_stageII_48h_site_balanced,425,moisture_4in,post3_mid_storage,9,114,0.9891063048462578,0.3556685212999996,0.2772586738373426,0.022595175978977276
clean_stageII_48h_site_balanced,430,moisture_4in,early_0_3h,30,360,0.9803592348559856,0.7738698384100918,0.47715300489091966,0.06152912103450605
clean_stageII_48h_site_balanced,430,moisture_4in,post3_late_storage,30,508,0.8746456027000612,1.6374996983838355,0.45947407448034844,0.25385409236030654
clean_stageII_48h_site_balanced,430,moisture_4in,post3_mid_storage,21,280,0.9953410790546376,0.36526006794378035,0.1898420277089694,-0.05033416813665038
clean_stageII_48h_site_balanced,440,moisture_4in,early_0_3h,30,359,0.9657898490145103,0.5583321641707609,0.4011884445687595,0.07889336890249857
clean_stageII_48h_site_balanced,440,moisture_4in,post3_late_storage,30,370,0.9023071293866054,0.9081192132707496,0.29822073914043773,0.07731646629190643
clean_stageII_48h_site_balanced,440,moisture_4in,post3_mid_storage,24,260,0.9905043106360855,0.2975729919396473,0.2444650819798385,0.0024438951022907156
clean_stageII_48h_site_balanced,450,moisture_4in,early_0_3h,30,360,0.9877875961977751,0.4757880891011591,0.33383942481787593,0.0486394846978379
clean_stageII_48h_site_balanced,450,moisture_4in,post3_late_storage,30,487,0.8681516668250246,1.3507711808226686,0.42391825229613656,0.2387844746185677
clean_stageII_48h_site_balanced,450,moisture_4in,post3_mid_storage,21,247,0.9897033868108744,0.37665484038838914,0.2694806749421738,0.03514497706251049
clean_stageII_48h_site_balanced,450,moisture_8in,early_0_3h,18,216,0.9017259575192526,0.7327890616126198,0.552805238653445,0.11891695260180757
clean_stageII_48h_site_balanced,450,moisture_8in,post3_late_storage,18,563,0.9854310507340795,0.3111013798269985,0.22692338813522772,-0.06469133544955918
clean_stageII_48h_site_balanced,450,moisture_8in,post3_mid_storage,11,168,0.9675690152772185,0.27274602065377224,0.20890184399291006,0.008095802147313133
clean_stageII_48h_site_balanced,455,moisture_4in,early_0_3h,30,360,0.993334523159593,0.6583657483135916,0.40538799003096376,-0.014905308937234442
clean_stageII_48h_site_balanced,455,moisture_4in,post3_late_storage,30,364,0.9985182214462477,0.3430404461682807,0.2321918316643803,-0.01710112989843305
clean_stageII_48h_site_balanced,455,moisture_4in,post3_mid_storage,26,311,0.9973792557610572,0.39157829435109265,0.3299908969881109,-0.019701848652593355
clean_stageII_48h_site_balanced,460,moisture_4in,early_0_3h,30,360,0.9688150744754215,0.7303739751854975,0.476672222227727,0.07138730787000791
clean_stageII_48h_site_balanced,460,moisture_4in,post3_late_storage,30,766,0.9869567942926571,0.36902803274104784,0.29660079880462387,-0.01910376332906164
clean_stageII_48h_site_balanced,460,moisture_4in,post3_mid_storage,26,459,0.9731124487230822,0.5470067701428072,0.3998085767650951,-0.2031265292517474
clean_stageII_48h_site_balanced,460,moisture_8in,early_0_3h,9,108,0.9422870309582213,0.6048348555879536,0.4833424099133517,0.004084074958615596
clean_stageII_48h_site_balanced,460,moisture_8in,post3_late_storage,9,339,0.9833588592367245,0.3223742185202841,0.18633757843085602,-0.025212489264623373
clean_stageII_48h_site_balanced,480,moisture_4in,early_0_3h,30,360,0.8883402085461638,1.2489380162418398,0.9919532820577063,0.21809699024167423
clean_stageII_48h_site_balanced,480,moisture_4in,post3_late_storage,30,992,0.9324855407853465,0.9074173156167357,0.44642740416531945,0.08028427032762867
clean_stageII_48h_site_balanced,480,moisture_4in,post3_mid_storage,24,395,0.9749230258793242,0.596832151638032,0.4289173072115573,-0.15525507456414686
clean_stageII_48h_site_balanced,490,moisture_12in,early_0_3h,8,96,0.9908234636405715,0.6383870331037393,0.4927082781525883,-0.06648974521577351
clean_stageII_48h_site_balanced,490,moisture_12in,post3_late_storage,8,125,0.9820594430808688,1.0662082762909826,0.5258429347017065,0.024306683773999936
clean_stageII_48h_site_balanced,490,moisture_4in,early_0_3h,30,360,0.9843445443773091,0.7080085678150257,0.5651624839451769,0.0383125291771515
clean_stageII_48h_site_balanced,490,moisture_4in,post3_late_storage,30,770,0.7404878485604531,2.0696708718329395,0.8709639742353477,0.1574330069695469
clean_stageII_48h_site_balanced,490,moisture_4in,post3_mid_storage,27,430,0.9815945601120895,0.5894935623904702,0.45201195778603703,-0.08248698604606543
clean_stageII_48h_site_balanced,490,moisture_8in,early_0_3h,14,168,0.982637934258471,0.7275206778211815,0.4166816766192733,0.09726370101901423
clean_stageII_48h_site_balanced,490,moisture_8in,post3_late_storage,14,225,0.9899501508972655,0.5557087694304156,0.24162041636714926,-0.04174715296154776
clean_stageII_48h_site_balanced,490,moisture_8in,post3_mid_storage,10,168,0.9412022337533903,0.6909885964584327,0.40294563588243326,0.037442500640306436
